2413	0.07	-0.06	-0.04

2433	0.07	-0.06	-0.04

2443	0.07	-0.06	-0.04

2453	0.07	-0.06	-0.04

2472	0.07	-0.06	-0.04

2483	0.07	-0.05	-0.04

2502	0.07	-0.05	-0.03

2512	0.07	-0.06	-0.03

2523	0.07	-0.05	-0.03

2542	0.07	-0.05	-0.03

2552	0.07	-0.05	-0.04

2563	0.07	-0.05	-0.04

2582	0.07	-0.05	-0.04

2592	0.07	-0.05	-0.04

2612	0.07	-0.05	-0.04

2622	0.07	-0.05	-0.04

2632	0.06	-0.05	-0.04

2652	0.06	-0.05	-0.04

2662	0.06	-0.05	-0.04

2681	0.06	-0.05	-0.05

2692	0.06	-0.05	-0.05

2702	0.06	-0.05	-0.05

2721	0.06	-0.05	-0.04

2732	0.06	-0.05	-0.04

2742	0.06	-0.04	-0.04

2761	0.06	-0.05	-0.04

2771	0.06	-0.04	-0.04

2781	0.06	-0.04	-0.04

2791	0.06	-0.04	-0.04

2801	0.05	-0.04	-0.04

2811	0.05	-0.04	-0.04

2821	0.05	-0.04	-0.04

2831	0.05	-0.04	-0.05

2841	0.05	-0.04	-0.05

2851	0.05	-0.04	-0.04

2861	0.05	-0.04	-0.05

2871	0.05	-0.04	-0.04

2881	0.05	-0.04	-0.04

2900	0.05	-0.04	-0.04

2911	0.05	-0.04	-0.04

2921	0.05	-0.04	-0.04

2940	0.05	-0.04	-0.04

2951	0.05	-0.04	-0.04

2970	0.05	-0.04	-0.05

2980	0.05	-0.04	-0.05

2991	0.04	-0.04	-0.05

3010	0.05	-0.04	-0.05

3020	0.05	-0.04	-0.05

3031	0.05	-0.04	-0.04

3050	0.04	-0.03	-0.04

3060	0.04	-0.04	-0.04

3080	0.04	-0.04	-0.04

3090	0.04	-0.03	-0.04

3100	0.05	-0.03	-0.04

3120	0.04	-0.03	-0.04

3130	0.04	-0.03	-0.04

3140	0.04	-0.03	-0.04

3160	0.04	-0.03	-0.04

3170	0.04	-0.03	-0.04

3189	0.04	-0.03	-0.04

3200	0.04	-0.03	-0.04

3210	0.04	-0.03	-0.05

3229	0.05	-0.03	-0.05

3239	0.04	-0.04	-0.04

3249	0.04	-0.03	-0.05

3259	0.04	-0.03	-0.05

3269	0.04	-0.03	-0.05

3279	0.04	-0.03	-0.04

3289	0.04	-0.03	-0.04

3299	0.04	-0.03	-0.04

3309	0.04	-0.03	-0.04

3319	0.03	-0.03	-0.04

3329	0.03	-0.03	-0.04

3339	0.03	-0.03	-0.04

3349	0.03	-0.03	-0.04

3368	0.03	-0.03	-0.04

3379	0.03	-0.03	-0.04

3389	0.03	-0.03	-0.03

3408	0.04	-0.03	-0.04

3419	0.03	-0.03	-0.04

3429	0.03	-0.03	-0.04

3448	0.03	-0.03	-0.05

3459	0.03	-0.03	-0.04

3478	0.03	-0.03	-0.04

3488	0.03	-0.03	-0.04

3499	0.03	-0.02	-0.04

3518	0.03	-0.02	-0.04

3528	0.03	-0.02	-0.04

3548	0.03	-0.02	-0.04

3558	0.03	-0.02	-0.04

3568	0.03	-0.02	-0.05

3588	0.02	-0.02	-0.04

3598	0.02	-0.02	-0.04

3608	0.02	-0.02	-0.04

3628	0.02	-0.02	-0.04

3638	0.02	-0.02	-0.04

3657	0.03	-0.02	-0.04

3667	0.03	-0.02	-0.04

3678	0.03	-0.02	-0.04

3697	0.02	-0.02	-0.04

3707	0.02	-0.02	-0.04

3718	0.02	-0.02	-0.04

3737	0.02	-0.02	-0.05

3747	0.02	-0.02	-0.05

3757	0.02	-0.02	-0.05

3767	0.02	-0.02	-0.05

3777	0.02	-0.02	-0.05

3787	0.02	-0.02	-0.05

3807	0.02	-0.02	-0.04

3817	0.02	-0.02	-0.05

3836	0.02	-0.02	-0.05

3847	0.02	-0.02	-0.05

3857	0.02	-0.01	-0.05

3876	0.02	-0.01	-0.05

3887	0.02	-0.01	-0.05

3897	0.02	-0.01	-0.05

3916	0.02	-0.02	-0.05

3927	0.02	-0.02	-0.04

3946	0.02	-0.02	-0.04

3956	0.02	-0.01	-0.04

3966	0.02	-0.01	-0.04

3976	0.02	-0.01	-0.04

3986	0.02	-0.01	-0.04

3996	0.02	-0.01	-0.04

4006	0.02	-0.01	-0.04

4016	0.02	-0.01	-0.04

4026	0.02	-0.01	-0.04

4036	0.02	-0.01	-0.04

4056	0.02	-0.01	-0.04

4066	0.02	-0.01	-0.04

4076	0.02	-0.01	-0.04

4096	0.02	-0.01	-0.04

4106	0.01	-0.01	-0.04

4125	0.01	-0.01	-0.04

4135	0.02	-0.01	-0.05

4146	0.02	-0.01	-0.05

4165	0.02	-0.01	-0.06

4175	0.02	-0.01	-0.05

4186	0.01	-0.01	-0.05

4205	0.02	-0.01	-0.05

4215	0.02	-0.01	-0.05

4225	0.02	-0.01	-0.05

4235	0.02	-0.01	-0.05

4245	0.02	-0.01	-0.04

4255	0.02	-0.01	-0.04

4275	0.01	-0.01	-0.04

4285	0.01	-0.01	-0.04

4295	0.01	-0.01	-0.04

4315	0.01	-0.01	-0.04

4325	0.01	-0.01	-0.04

4344	0.01	-0.01	-0.04

4355	0.01	-0.01	-0.04

4365	0.01	-0.01	-0.04

4384	0.01	-0.01	-0.05

4395	0.01	-0.01	-0.05

4414	0.01	-0.01	-0.04

4424	0.01	-0.01	-0.04

4434	0.01	-0.01	-0.04

4444	0.01	-0.01	-0.04

4454	0.01	-0.01	-0.04

4464	0.01	-0.01	-0.04

4474	0.01	-0.01	-0.04

4484	0.01	-0.01	-0.04

4494	0.01	-0.01	-0.05

4504	0.01	-0.01	-0.04

4524	0.01	-0.01	-0.04

4534	0.01	-0.01	-0.04

4544	0.01	-0.00	-0.04

4563	0.00	-0.01	-0.04

4574	0.00	-0.01	-0.04

4584	0.00	-0.01	-0.04

4603	0.01	-0.00	-0.05

4614	0.01	-0.01	-0.05

4633	0.01	-0.00	-0.05

4643	0.01	-0.00	-0.05

4654	0.01	-0.00	-0.05

4673	0.01	-0.00	-0.05

4683	0.01	-0.00	-0.05

4703	0.01	-0.00	-0.05

4713	0.01	-0.00	-0.05

4723	0.01	-0.00	-0.05

4743	0.01	-0.00	-0.05

4753	0.01	-0.00	-0.05

4763	0.01	-0.01	-0.04

4783	0.01	-0.01	-0.04

4793	0.01	-0.00	-0.04

4812	0.01	-0.00	-0.04

4823	0.01	-0.00	-0.03

4833	0.01	0.00	-0.03

4852	0.01	-0.00	-0.04

4862	0.01	-0.01	-0.04

4873	0.01	-0.01	-0.04

4892	0.01	-0.00	-0.04

4902	0.00	-0.00	-0.05

4912	0.01	-0.00	-0.04

4922	0.01	-0.00	-0.04

4932	0.01	-0.00	-0.04

4942	0.01	-0.00	-0.04

4952	0.01	-0.00	-0.05

4962	0.01	0.00	-0.05

4972	0.01	0.00	-0.05

4982	0.01	0.00	-0.05

4992	0.00	-0.00	-0.05

5002	0.00	-0.00	-0.05

5012	0.00	-0.00	-0.05

5031	0.00	-0.01	-0.05

5042	0.00	-0.01	-0.04

5052	0.00	-0.01	-0.04

5071	0.00	-0.00	-0.04

5082	0.00	-0.00	-0.04

5101	0.01	-0.00	-0.05

5111	0.01	-0.00	-0.04

5122	0.01	-0.00	-0.04

5141	0.00	0.00	-0.04

5151	0.00	0.00	-0.04

5161	0.00	0.00	-0.04

5171	0.01	0.00	-0.04

5181	0.01	0.00	-0.04

5191	0.01	-0.00	-0.04

5211	0.01	-0.00	-0.04

5221	0.01	0.00	-0.04

5231	0.01	-0.00	-0.05

5251	0.01	0.00	-0.05

5261	0.00	0.00	-0.05

5280	0.00	0.00	-0.04

5291	0.00	0.00	-0.04

5301	0.01	0.00	-0.04

5320	0.00	0.00	-0.03

5330	0.00	0.00	-0.03

5341	0.00	0.00	-0.03

5360	0.00	-0.00	-0.04

5370	0.00	0.00	-0.04

5380	0.00	-0.00	-0.04

5390	0.00	0.00	-0.04

5400	0.00	0.00	-0.04

5410	0.01	0.00	-0.04

5420	0.00	0.00	-0.05

5430	0.00	0.00	-0.04

5440	0.00	0.00	-0.04

5459	0.00	0.00	-0.05

5470	0.00	0.00	-0.04

5480	0.00	0.00	-0.05

5499	0.00	0.00	-0.05

5510	0.00	0.00	-0.04

5520	0.00	-0.00	-0.04

5539	0.00	0.00	-0.04

5550	0.00	0.00	-0.04

5569	-0.00	0.00	-0.04

5579	0.00	0.00	-0.04

5590	0.00	0.00	-0.05

5609	0.00	0.00	-0.04

5619	0.00	-0.00	-0.04

5629	0.00	-0.00	-0.05

5639	0.00	0.00	-0.04

5649	0.00	0.00	-0.04

5659	0.00	0.00	-0.04

5679	0.00	0.00	-0.04

5689	0.00	0.00	-0.05

5699	0.00	0.00	-0.05

5719	0.00	0.00	-0.04

5729	0.00	0.00	-0.05

5739	0.00	0.00	-0.04

5758	0.00	0.00	-0.05

5769	0.00	0.00	-0.05

5788	0.00	0.00	-0.04

5798	0.00	0.00	-0.04

5809	-0.00	0.00	-0.04

5828	-0.00	0.00	-0.05

5838	-0.00	0.00	-0.05

5849	-0.00	0.01	-0.06

5868	-0.00	0.00	-0.04

5878	-0.00	0.00	-0.04

5888	-0.00	0.00	-0.04

5898	-0.00	0.00	-0.05

5908	0.00	0.00	-0.05

5918	0.00	0.00	-0.05

5938	0.00	0.00	-0.04

5948	0.00	0.00	-0.04

5967	0.00	0.00	-0.03

5978	0.00	0.00	-0.04

5988	0.00	0.00	-0.04

6007	-0.00	0.00	-0.04

6018	-0.00	0.00	-0.04

6028	0.00	0.00	-0.04

6047	0.00	0.00	-0.04

6057	0.00	0.01	-0.04

6067	0.00	0.01	-0.04

6077	-0.00	0.01	-0.04

6087	0.00	0.00	-0.04

6097	0.00	0.00	-0.04

6107	0.00	0.00	-0.04

6117	-0.00	0.00	-0.04

6127	-0.00	0.00	-0.05

6147	0.00	0.00	-0.05

6157	0.00	0.00	-0.05

6167	0.00	0.00	-0.05

6187	-0.00	0.00	-0.04

6197	-0.00	0.00	-0.04

6207	-0.00	0.00	-0.04

6226	0.00	0.00	-0.04

6237	-0.00	0.01	-0.04

6256	-0.00	0.01	-0.04

6266	-0.00	0.01	-0.04

6277	-0.01	0.01	-0.04

6296	-0.01	0.01	-0.04

6306	-0.00	0.01	-0.04

6317	0.00	0.01	-0.04

6336	0.00	0.01	-0.04

6346	0.00	0.01	-0.04

6366	-0.00	0.01	-0.04

6376	-0.00	0.01	-0.04

6386	-0.00	0.01	-0.04

6406	-0.00	0.01	-0.05

6416	-0.00	0.01	-0.04

6435	-0.00	0.01	-0.04

6446	-0.00	0.01	-0.04

6456	-0.00	0.01	-0.04

6475	-0.00	0.01	-0.05

6486	-0.00	0.01	-0.04

6496	-0.01	0.01	-0.05

6515	-0.00	0.01	-0.05

6525	-0.00	0.01	-0.05

6535	-0.00	0.01	-0.05

6545	-0.00	0.00	-0.04

6555	-0.00	0.01	-0.04

6565	-0.00	0.01	-0.04

6575	-0.00	0.01	-0.04

6585	-0.00	0.00	-0.04

6595	0.00	0.00	-0.05

6605	0.00	0.00	-0.05

6615	0.00	0.00	-0.05

6625	0.00	0.01	-0.04

6635	-0.00	0.01	-0.04

6654	-0.00	0.00	-0.05

6665	-0.00	0.00	-0.05

6675	-0.00	0.00	-0.05

6694	-0.00	0.00	-0.05

6705	-0.00	0.00	-0.05

6724	-0.01	0.00	-0.05

6734	-0.00	0.00	-0.05

6745	-0.00	0.00	-0.05

6764	-0.00	0.01	-0.04

6774	-0.00	0.00	-0.04

6785	-0.00	0.01	-0.04

6804	-0.00	0.00	-0.04

6814	0.00	0.00	-0.04

6834	-0.00	0.00	-0.04

6844	0.00	0.00	-0.04

6854	0.00	0.01	-0.04

6874	0.00	0.01	-0.04

6884	-0.00	0.01	-0.04

6894	-0.00	0.00	-0.04

6914	-0.00	0.00	-0.04

6924	-0.00	0.00	-0.05

6943	0.00	0.01	-0.04

6953	0.00	0.01	-0.04

6964	0.00	0.01	-0.04

6983	-0.00	0.01	-0.04

6993	-0.00	0.01	-0.04

7004	-0.00	0.00	-0.04

7023	-0.00	0.00	-0.04

7033	0.00	0.01	-0.04

7043	0.00	0.00	-0.04

7053	0.00	0.00	-0.04

7063	0.00	0.00	-0.04

7073	-0.00	0.00	-0.04

7083	-0.00	0.00	-0.04

7093	-0.00	0.01	-0.04

7103	-0.00	0.01	-0.04

7122	-0.00	0.01	-0.04

7133	-0.00	0.01	-0.04

7143	-0.00	0.01	-0.04

7162	-0.00	0.01	-0.05

7173	-0.00	0.01	-0.05

7192	-0.00	0.01	-0.05

7202	-0.00	0.00	-0.04

7213	-0.01	0.00	-0.05

7232	-0.00	0.00	-0.05

7242	-0.00	0.00	-0.05

7252	-0.01	0.01	-0.05

7262	-0.01	0.01	-0.05

7272	-0.00	0.00	-0.04

7282	-0.00	0.00	-0.04

7292	-0.00	0.00	-0.04

7302	-0.01	0.00	-0.04

7312	-0.01	0.00	-0.04

7322	-0.01	0.00	-0.04

7342	-0.01	0.00	-0.05

7352	-0.01	0.00	-0.05

7362	-0.01	0.00	-0.05

7382	-0.01	0.00	-0.05

7392	-0.01	0.00	-0.04

7411	-0.01	0.01	-0.04

7421	-0.01	0.01	-0.04

7432	-0.01	0.01	-0.04

7442	-0.01	0.01	-0.04

7461	-0.00	0.01	-0.04

7472	-0.01	0.01	-0.04

7491	-0.00	0.01	-0.05

7501	-0.00	0.01	-0.04

7511	-0.00	0.01	-0.04

7521	-0.00	0.01	-0.04

7531	-0.01	0.00	-0.04

7541	-0.01	0.00	-0.04

7561	-0.00	0.00	-0.04

7571	-0.01	0.01	-0.04

7581	-0.01	0.00	-0.04

7601	-0.01	0.00	-0.04

7611	-0.01	0.00	-0.04

7630	-0.00	0.01	-0.04

7641	-0.00	0.01	-0.04

7651	-0.00	0.01	-0.04

7670	-0.01	0.00	-0.04

7681	-0.01	0.00	-0.04

7700	-0.00	0.00	-0.04

7710	-0.01	0.00	-0.04

7720	-0.01	0.00	-0.04

7730	-0.01	0.00	-0.04

7740	-0.00	0.00	-0.04

7750	-0.00	0.01	-0.04

7760	-0.00	0.01	-0.04

7770	-0.00	0.01	-0.05

7780	-0.00	0.01	-0.05

7790	-0.00	0.01	-0.04

7810	-0.00	0.01	-0.04

7820	-0.00	0.01	-0.04

7830	-0.00	0.01	-0.04

7849	0.00	0.00	-0.05

7860	-0.00	0.00	-0.05

7879	-0.00	0.01	-0.05

7889	-0.01	0.00	-0.05

7900	-0.01	0.01	-0.04

7919	-0.00	0.01	-0.04

7929	-0.01	0.01	-0.04

7940	-0.00	0.01	-0.04

7959	-0.01	0.01	-0.04

7969	-0.01	0.01	-0.05

7979	-0.00	0.01	-0.04

7989	-0.00	0.00	-0.05

7999	-0.00	0.00	-0.04

8009	-0.01	0.01	-0.04

8019	-0.01	0.01	-0.04

8029	-0.00	0.01	-0.04

8039	-0.00	0.01	-0.04

8049	-0.00	0.01	-0.04

8069	-0.00	0.00	-0.04

8079	-0.00	0.00	-0.04

8098	-0.00	0.01	-0.04

8109	-0.00	0.01	-0.04

8119	-0.00	0.01	-0.05

8138	-0.00	0.00	-0.04

8148	-0.00	0.01	-0.04

8159	-0.00	0.01	-0.05

8168	-0.00	0.00	-0.05

8178	-0.00	0.00	-0.05

8188	-0.00	0.00	-0.05

8198	-0.00	0.00	-0.04

8208	-0.00	0.00	-0.04

8218	-0.00	0.00	-0.04

8228	-0.00	0.00	-0.04

8238	-0.00	0.00	-0.04

8248	-0.00	0.00	-0.03

8258	-0.00	0.00	-0.03

8278	-0.01	0.00	-0.04

8288	-0.01	0.00	-0.04

8298	-0.00	0.00	-0.04

8317	-0.00	0.00	-0.04

8328	-0.00	0.01	-0.04

8338	-0.00	0.01	-0.04

8357	-0.00	0.00	-0.05

8368	-0.00	0.00	-0.04

8387	-0.01	0.00	-0.04

8397	-0.01	0.01	-0.04

8408	-0.00	0.00	-0.05

8427	-0.00	0.00	-0.05

8437	-0.01	0.00	-0.04

8448	-0.00	0.01	-0.04

8467	-0.01	0.01	-0.04

8477	-0.00	0.01	-0.04

8497	-0.01	0.01	-0.04

8507	-0.01	0.01	-0.04

8517	-0.00	0.01	-0.05

8537	-0.00	0.01	-0.05

8547	-0.00	0.01	-0.04

8566	-0.00	0.01	-0.04

8577	-0.00	0.00	-0.04

8587	-0.01	0.00	-0.04

8606	-0.01	0.00	-0.04

8616	-0.01	0.00	-0.04

8627	-0.01	0.01	-0.04

8646	-0.01	0.01	-0.04

8656	-0.01	0.01	-0.04

8666	-0.01	0.01	-0.05

8676	-0.00	0.01	-0.04

8686	-0.00	0.01	-0.04

8696	-0.00	0.01	-0.04

8706	-0.01	0.01	-0.04

8716	-0.00	0.01	-0.04

8726	-0.01	0.01	-0.04

8745	-0.01	0.01	-0.04

8756	-0.00	0.01	-0.04

8766	-0.00	0.01	-0.04

8785	-0.00	0.01	-0.04

8796	-0.00	0.01	-0.05

8806	-0.01	0.01	-0.05

8825	-0.00	0.01	-0.05

8836	-0.00	0.01	-0.05

8855	-0.00	0.01	-0.05

8865	-0.00	0.01	-0.05

8876	-0.00	0.00	-0.04

8895	-0.00	0.01	-0.04

8905	-0.00	0.01	-0.04

8915	-0.00	0.01	-0.04

8925	-0.00	0.01	-0.05

8935	-0.01	0.01	-0.05

8945	-0.01	0.01	-0.04

8965	-0.01	0.01	-0.04

8975	-0.01	0.01	-0.04

8985	-0.00	0.01	-0.04

9005	-0.01	0.01	-0.04

9015	-0.01	0.01	-0.04

9025	-0.00	0.01	-0.04

9044	-0.00	0.00	-0.05

9055	-0.00	0.00	-0.05

9074	-0.00	0.00	-0.05

9084	0.00	0.00	-0.04

9095	0.00	0.00	-0.04

9114	0.00	0.01	-0.04

9124	-0.00	0.01	-0.04

9134	-0.01	0.01	-0.04

9144	-0.01	0.01	-0.04

9154	-0.00	0.01	-0.04

9164	-0.00	0.01	-0.04

9174	-0.00	0.01	-0.04

9184	-0.00	0.01	-0.04

9194	-0.00	0.01	-0.04

9204	-0.00	0.01	-0.04

9224	-0.00	0.01	-0.05

9234	-0.01	0.01	-0.05

9253	-0.01	0.00	-0.04

9264	-0.00	0.00	-0.04

9274	-0.01	0.00	-0.04

9293	-0.00	0.01	-0.04

9304	-0.00	0.01	-0.04

9320	-0.01	0.01	-0.04

9333	-0.01	0.01	-0.04

9344	-0.01	0.01	-0.04

9363	-0.01	0.01	-0.04

9373	-0.00	0.01	-0.04

9383	-0.01	0.01	-0.04

9393	-0.01	0.00	-0.04

9403	-0.01	0.00	-0.05

9413	-0.01	0.00	-0.05

9433	-0.00	0.01	-0.05

9443	-0.00	0.01	-0.04

9453	-0.00	0.01	-0.05

9473	-0.00	0.01	-0.04

9483	-0.00	0.01	-0.04

9493	-0.00	0.01	-0.04

9512	-0.00	0.01	-0.04

9523	-0.00	0.01	-0.04

9542	-0.00	0.01	-0.05

9552	-0.01	0.01	-0.05

9563	-0.01	0.01	-0.05

9582	-0.01	0.01	-0.04

9592	-0.00	0.01	-0.05

9603	-0.00	0.01	-0.04

9622	-0.00	0.01	-0.05

9632	-0.00	0.01	-0.05

9652	-0.00	0.01	-0.05

9662	-0.00	0.01	-0.05

9672	-0.00	0.01	-0.05

9692	-0.00	0.01	-0.04

9702	-0.01	0.01	-0.05

9721	-0.00	0.01	-0.04

9732	-0.00	0.01	-0.04

9742	-0.00	0.01	-0.05

9761	-0.01	0.00	-0.04

9772	-0.00	0.00	-0.04

9782	-0.00	0.00	-0.04

9801	-0.01	0.00	-0.04

9811	-0.01	0.00	-0.04

9821	-0.01	0.00	-0.04

9831	-0.01	0.01	-0.04

9841	-0.00	0.00	-0.04

9851	-0.00	0.00	-0.04

9861	-0.00	0.00	-0.04

9871	-0.00	0.00	-0.05

9881	0.00	0.01	-0.05

9901	-0.00	0.01	-0.04

9911	-0.00	0.01	-0.04

9921	0.00	0.01	-0.03

9940	-0.01	0.00	-0.04

9951	-0.00	0.01	-0.04

9961	-0.00	0.01	-0.04

9980	-0.00	0.01	-0.04

9991	-0.00	0.01	-0.04

10010	-0.01	0.01	-0.04

10020	-0.00	0.01	-0.04

10031	-0.00	0.01	-0.04

10050	-0.01	0.01	-0.04

10060	-0.00	0.01	-0.03

10071	-0.00	0.01	-0.03

10090	-0.01	0.01	-0.04

10100	-0.01	0.01	-0.04

10120	-0.00	0.01	-0.04

10130	-0.00	0.00	-0.04

10140	-0.00	0.00	-0.04

10160	-0.00	0.00	-0.04

10170	-0.00	0.00	-0.04

10180	-0.00	0.01	-0.04

10200	-0.00	0.01	-0.04

10210	-0.00	0.01	-0.04

10229	-0.00	0.01	-0.04

10240	-0.00	0.01	-0.05

10250	-0.00	0.01	-0.05

10269	-0.00	0.01	-0.04

10279	-0.00	0.01	-0.04

10289	-0.00	0.01	-0.04

10299	-0.00	0.01	-0.04

10309	-0.01	0.01	-0.03

10319	-0.01	0.01	-0.04

10329	-0.01	0.00	-0.04

10339	-0.01	0.00	-0.04

