Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
Period, AX, AY, AZ
20, 0.342968, -0.138264, 0.0646431
20, 0.342968, -0.147243, 0.0622489
20, 0.341172, -0.143053, 0.0538693
20, 0.347756, -0.138863, 0.0652417
20, 0.336982, -0.136469, 0.0628475
20, 0.338778, -0.143053, 0.0610518
20, 0.339376, -0.141856, 0.0586576
20, 0.342369, -0.141856, 0.0562635
20, 0.338778, -0.141257, 0.0460881
20, 0.334588, -0.147841, 0.0490809
20, 0.339376, -0.147841, 0.0610518
20, 0.338179, -0.143651, 0.0544678
20, 0.341172, -0.145447, 0.0592562
20, 0.338179, -0.144848, 0.0592562
20, 0.335785, -0.141257, 0.0538693
20, 0.344165, -0.14425, 0.0646431
20, 0.342369, -0.138863, 0.0484823
20, 0.348953, -0.144848, 0.0508765
20, 0.338778, -0.147841, 0.0526722
20, 0.340573, -0.141257, 0.0508765
20, 0.342369, -0.145447, 0.0640446
20, 0.336982, -0.147841, 0.0604533
20, 0.339975, -0.146046, 0.0562635
20, 0.341771, -0.141257, 0.0604533
20, 0.340573, -0.143053, 0.0562635
20, 0.345362, -0.145447, 0.0496794
20, 0.344165, -0.144848, 0.0580591
20, 0.341172, -0.137666, 0.0610518
20, 0.342968, -0.141856, 0.0562635
20, 0.342968, -0.144848, 0.0616504
20, 0.338179, -0.143053, 0.0610518
20, 0.344763, -0.136469, 0.0592562
20, 0.337581, -0.138863, 0.0616504
20, 0.342968, -0.147841, 0.0562635
20, 0.344165, -0.141856, 0.0562635
20, 0.34596, -0.141856, 0.0604533
20, 0.340573, -0.137067, 0.0514751
20, 0.341172, -0.14425, 0.0496794
20, 0.342369, -0.147841, 0.0514751
20, 0.347157, -0.136469, 0.0454896
20, 0.347756, -0.138863, 0.0556649
20, 0.338778, -0.137666, 0.0484823
20, 0.342369, -0.141856, 0.0490809
20, 0.346559, -0.138863, 0.0514751
20, 0.342968, -0.138264, 0.0442925
13, 0.343566, -0.139462, 0.0407012
17, 0.350749, -0.150834, 0.0395041
20, 0.349552, -0.144848, 0.0442925
20, 0.34596, -0.141856, 0.0478838
20, 0.348355, -0.144848, 0.0478838
20, 0.351946, -0.14844, 0.0365114
32, 0.349552, -0.150834, 0.0442925
12, 0.349552, -0.15263, 0.0484823
12, 0.347157, -0.144848, 0.0377085
12, 0.342968, -0.14006, 0.038307
12, 0.341771, -0.145447, 0.0418983
12, 0.344165, -0.146046, 0.0401027
12, 0.341771, -0.149038, 0.043694
12, 0.344165, -0.145447, 0.0442925
12, 0.344763, -0.142454, 0.0442925
12, 0.348355, -0.140659, 0.0484823
12, 0.341771, -0.141856, 0.0472852
12, 0.340573, -0.141856, 0.0466867
12, 0.345362, -0.144848, 0.0460881
12, 0.339376, -0.144848, 0.0460881
12, 0.343566, -0.141856, 0.0365114
12, 0.341172, -0.142454, 0.0365114
12, 0.344763, -0.141257, 0.0466867
12, 0.342369, -0.137067, 0.0478838
12, 0.345362, -0.138264, 0.0442925
12, 0.338778, -0.138863, 0.0448911
12, 0.344763, -0.143651, 0.0442925
12, 0.340573, -0.143651, 0.0490809
12, 0.342369, -0.141257, 0.0490809
12, 0.342968, -0.13587, 0.0448911
12, 0.346559, -0.140659, 0.0496794
12, 0.346559, -0.139462, 0.0472852
12, 0.341771, -0.141257, 0.0454896
12, 0.348355, -0.149038, 0.0424969
12, 0.341771, -0.144848, 0.0389056
12, 0.347756, -0.146046, 0.0472852
12, 0.34596, -0.142454, 0.0508765
12, 0.345362, -0.14425, 0.050278
12, 0.339376, -0.143651, 0.0496794
12, 0.344763, -0.149038, 0.0466867
12, 0.342968, -0.143651, 0.0442925
12, 0.347157, -0.141257, 0.0407012
12, 0.343566, -0.141257, 0.0395041
12, 0.342369, -0.143053, 0.043694
12, 0.348953, -0.141257, 0.0407012
12, 0.344165, -0.149038, 0.0407012
12, 0.342968, -0.145447, 0.0401027
12, 0.346559, -0.143053, 0.0341172
12, 0.351347, -0.14844, 0.0460881
12, 0.34596, -0.143651, 0.0430954
12, 0.345362, -0.146046, 0.0520736
12, 0.345362, -0.146046, 0.0466867
12, 0.351946, -0.14844, 0.0484823
12, 0.345362, -0.149637, 0.050278
12, 0.345362, -0.14844, 0.0448911
12, 0.346559, -0.143651, 0.0514751
12, 0.350749, -0.146644, 0.0616504
12, 0.344763, -0.145447, 0.0526722
12, 0.341172, -0.145447, 0.0538693
12, 0.345362, -0.146644, 0.0592562
12, 0.347157, -0.141257, 0.0610518
12, 0.341172, -0.138264, 0.0604533
12, 0.342968, -0.140659, 0.0544678
12, 0.343566, -0.143651, 0.056862
12, 0.338179, -0.143651, 0.0544678
12, 0.342968, -0.14844, 0.0508765
12, 0.337581, -0.144848, 0.0490809
12, 0.344763, -0.143053, 0.0454896
12, 0.343566, -0.14425, 0.0514751
12, 0.346559, -0.144848, 0.0562635
12, 0.339975, -0.145447, 0.0586576
12, 0.344763, -0.14844, 0.063446
12, 0.344763, -0.144848, 0.0610518
12, 0.341771, -0.143053, 0.0586576
12, 0.342369, -0.146046, 0.063446
12, 0.345362, -0.135272, 0.0664388
12, 0.342369, -0.136469, 0.0664388
12, 0.346559, -0.138264, 0.0652417
12, 0.344165, -0.142454, 0.0640446
12, 0.338179, -0.143053, 0.0580591
12, 0.341172, -0.143053, 0.0604533
12, 0.335187, -0.139462, 0.0580591
12, 0.341172, -0.138863, 0.0562635
12, 0.336384, -0.141257, 0.0562635
12, 0.335785, -0.139462, 0.0580591
12, 0.338179, -0.145447, 0.0586576
12, 0.342369, -0.14844, 0.0586576
12, 0.336982, -0.141257, 0.0574605
12, 0.344165, -0.138863, 0.0550664
12, 0.341771, -0.141257, 0.0604533
12, 0.342968, -0.141257, 0.0556649
18, 0.339975, -0.143651, 0.0532707
22, 0.338179, -0.145447, 0.0508765
12, 0.343566, -0.145447, 0.0496794
12, 0.338778, -0.14425, 0.0538693
12, 0.342968, -0.145447, 0.0550664
12, 0.343566, -0.142454, 0.0538693
12, 0.343566, -0.144848, 0.0598547
12, 0.340573, -0.141856, 0.0592562
12, 0.340573, -0.145447, 0.0550664
12, 0.339975, -0.147841, 0.050278
12, 0.342968, -0.145447, 0.0478838
12, 0.342369, -0.140659, 0.0454896
12, 0.348953, -0.143651, 0.0472852
12, 0.348953, -0.144848, 0.0508765
12, 0.339975, -0.141257, 0.050278
12, 0.347756, -0.146046, 0.0520736
12, 0.340573, -0.147841, 0.0550664
12, 0.342369, -0.143651, 0.0508765
12, 0.337581, -0.143053, 0.0574605
12, 0.340573, -0.145447, 0.0616504
12, 0.339376, -0.14425, 0.0562635
12, 0.341172, -0.149637, 0.0610518
12, 0.338179, -0.147841, 0.0562635
12, 0.339975, -0.146046, 0.0562635
12, 0.339376, -0.146644, 0.0616504
12, 0.336384, -0.140659, 0.0658402
12, 0.332792, -0.141257, 0.0652417
12, 0.335785, -0.144848, 0.0622489
12, 0.336982, -0.147243, 0.0670373
12, 0.333391, -0.147841, 0.0658402
12, 0.336384, -0.147243, 0.0652417
12, 0.338179, -0.141257, 0.0664388
12, 0.344165, -0.138264, 0.0670373
12, 0.341172, -0.141257, 0.07003
12, 0.336384, -0.141856, 0.0658402
12, 0.333391, -0.141856, 0.063446
12, 0.340573, -0.146046, 0.0682344
12, 0.333989, -0.137067, 0.0646431
12, 0.336982, -0.138863, 0.0658402
12, 0.339376, -0.141257, 0.0688329
12, 0.336982, -0.138264, 0.0676358
12, 0.335187, -0.140659, 0.0742199
12, 0.330997, -0.141257, 0.0688329
12, 0.332792, -0.138863, 0.0640446
12, 0.332194, -0.137666, 0.0598547
12, 0.336982, -0.13587, 0.0616504
12, 0.335785, -0.13168, 0.0562635
12, 0.335785, -0.138264, 0.0562635
12, 0.337581, -0.139462, 0.0616504
12, 0.339376, -0.14006, 0.0616504
12, 0.338778, -0.139462, 0.0604533
12, 0.341771, -0.13587, 0.0562635
12, 0.340573, -0.135272, 0.056862
12, 0.342369, -0.135272, 0.063446
12, 0.347157, -0.141856, 0.0664388
12, 0.339376, -0.143651, 0.0532707
12, 0.351946, -0.145447, 0.0592562
12, 0.343566, -0.140659, 0.0562635
12, 0.344763, -0.138264, 0.0526722
12, 0.348355, -0.137067, 0.0526722
12, 0.345362, -0.139462, 0.0520736
12, 0.344763, -0.141856, 0.0544678
12, 0.349552, -0.147841, 0.0604533
12, 0.340573, -0.145447, 0.0580591
12, 0.338778, -0.14006, 0.0592562
12, 0.347157, -0.142454, 0.0670373
12, 0.341172, -0.138264, 0.0580591
12, 0.339975, -0.141257, 0.0532707
12, 0.337581, -0.14425, 0.0484823
12, 0.349552, -0.149038, 0.0520736
12, 0.343566, -0.150834, 0.0520736
12, 0.347157, -0.142454, 0.0442925
12, 0.341172, -0.138863, 0.0407012
12, 0.348953, -0.140659, 0.0430954
12, 0.342968, -0.140659, 0.0514751
12, 0.341771, -0.143053, 0.0484823
12, 0.341172, -0.141257, 0.0520736
12, 0.347157, -0.143651, 0.0622489
12, 0.342968, -0.139462, 0.0526722
12, 0.341771, -0.134673, 0.0490809
12, 0.351946, -0.141257, 0.056862
12, 0.344165, -0.140659, 0.0526722
12, 0.345362, -0.143651, 0.0556649
12, 0.340573, -0.144848, 0.0526722
12, 0.342369, -0.143651, 0.050278
12, 0.344763, -0.141856, 0.0532707
31, 0.348953, -0.141257, 0.0520736
12, 0.345362, -0.142454, 0.0526722
12, 0.338778, -0.140659, 0.0508765
12, 0.344165, -0.141856, 0.0514751
12, 0.338778, -0.142454, 0.0532707
12, 0.339376, -0.144848, 0.0592562
12, 0.339376, -0.141257, 0.0532707
12, 0.34596, -0.141856, 0.0556649
12, 0.344165, -0.141856, 0.0532707
12, 0.339975, -0.141856, 0.0490809
12, 0.346559, -0.14425, 0.0598547
12, 0.339975, -0.143053, 0.0520736
12, 0.345362, -0.146046, 0.056862
12, 0.344165, -0.141856, 0.0556649
12, 0.347756, -0.14006, 0.0532707
12, 0.343566, -0.138863, 0.0508765
12, 0.342968, -0.141856, 0.0514751
12, 0.340573, -0.14425, 0.0532707
12, 0.350749, -0.152031, 0.0586576
12, 0.345362, -0.146046, 0.0520736
12, 0.345362, -0.143053, 0.050278
12, 0.341172, -0.145447, 0.0580591
12, 0.347157, -0.145447, 0.0550664
12, 0.34596, -0.149637, 0.0520736
12, 0.342968, -0.152031, 0.0448911
12, 0.34596, -0.156221, 0.0478838
12, 0.34596, -0.149637, 0.043694
12, 0.342968, -0.145447, 0.0454896
12, 0.342369, -0.146046, 0.0454896
12, 0.349552, -0.149038, 0.038307
12, 0.343566, -0.150235, 0.0407012
12, 0.350749, -0.152031, 0.0478838
12, 0.341771, -0.150834, 0.0466867
12, 0.350749, -0.152031, 0.0526722
12, 0.344165, -0.146644, 0.0478838
12, 0.34596, -0.141856, 0.0496794
12, 0.346559, -0.147243, 0.0442925
12, 0.347756, -0.149038, 0.0401027
12, 0.349552, -0.150834, 0.0478838
12, 0.347756, -0.14844, 0.0466867
12, 0.347756, -0.143053, 0.0454896
12, 0.348953, -0.143053, 0.050278
12, 0.34596, -0.147841, 0.0490809
12, 0.344763, -0.146046, 0.0520736
12, 0.351347, -0.149637, 0.0526722
12, 0.341771, -0.149637, 0.0496794
12, 0.342369, -0.143651, 0.0550664
12, 0.341172, -0.140659, 0.0514751
12, 0.345362, -0.143053, 0.0598547
12, 0.342369, -0.14425, 0.0562635
12, 0.338179, -0.143651, 0.0454896
12, 0.338778, -0.14425, 0.056862
12, 0.340573, -0.141257, 0.0484823
12, 0.337581, -0.139462, 0.0514751
12, 0.338179, -0.136469, 0.0550664
12, 0.339376, -0.136469, 0.050278
12, 0.341172, -0.144848, 0.0562635
12, 0.336384, -0.143651, 0.0508765
12, 0.333391, -0.14425, 0.0478838
12, 0.342369, -0.147243, 0.0640446
12, 0.337581, -0.144848, 0.0640446
12, 0.338778, -0.14006, 0.0652417
12, 0.334588, -0.141856, 0.0562635
12, 0.338778, -0.143651, 0.0520736
12, 0.339975, -0.14425, 0.0526722
12, 0.342968, -0.145447, 0.0490809
12, 0.338179, -0.141856, 0.0508765
12, 0.34596, -0.143053, 0.0496794
12, 0.343566, -0.143651, 0.056862
12, 0.337581, -0.143651, 0.0586576
12, 0.342369, -0.143053, 0.0520736
12, 0.343566, -0.14844, 0.0538693
12, 0.347157, -0.145447, 0.0574605
12, 0.341172, -0.141257, 0.0508765
12, 0.346559, -0.143651, 0.0544678
12, 0.343566, -0.143053, 0.0538693
12, 0.345362, -0.147841, 0.0592562
12, 0.341172, -0.147841, 0.056862
12, 0.342369, -0.14425, 0.0472852
12, 0.342968, -0.143053, 0.0514751
12, 0.344165, -0.142454, 0.050278
12, 0.333391, -0.137067, 0.0466867
12, 0.339975, -0.143053, 0.0472852
12, 0.336384, -0.142454, 0.0442925
12, 0.338179, -0.143651, 0.0508765
18, 0.347756, -0.147841, 0.056862
23, 0.341771, -0.146644, 0.0520736
12, 0.347756, -0.143053, 0.0550664
12, 0.348355, -0.146046, 0.0526722
12, 0.351946, -0.147841, 0.0592562
12, 0.344165, -0.147841, 0.0610518
12, 0.346559, -0.145447, 0.0532707
12, 0.338778, -0.149637, 0.0658402
12, 0.34596, -0.147841, 0.0586576
12, 0.344165, -0.14425, 0.0562635
12, 0.346559, -0.145447, 0.056862
12, 0.35015, -0.143053, 0.0544678
12, 0.348355, -0.147841, 0.0610518
12, 0.343566, -0.149637, 0.0532707
12, 0.338778, -0.146046, 0.0544678
12, 0.344763, -0.14844, 0.063446
12, 0.339376, -0.143651, 0.0604533
12, 0.339975, -0.14006, 0.0640446
12, 0.341771, -0.14425, 0.0562635
12, 0.342369, -0.146644, 0.0550664
12, 0.338778, -0.152031, 0.0604533
12, 0.343566, -0.152031, 0.0592562
12, 0.336384, -0.141257, 0.0610518
12, 0.348953, -0.142454, 0.0682344
12, 0.340573, -0.146046, 0.0676358
12, 0.338179, -0.146644, 0.0682344
12, 0.341172, -0.149038, 0.0664388
12, 0.341771, -0.147841, 0.0628475
12, 0.340573, -0.147243, 0.0652417
12, 0.338179, -0.142454, 0.0538693
12, 0.342369, -0.143651, 0.0670373
12, 0.334588, -0.143053, 0.0682344
12, 0.339376, -0.142454, 0.0610518
12, 0.339376, -0.145447, 0.0640446
12, 0.348355, -0.145447, 0.0604533
12, 0.338778, -0.14425, 0.0640446
12, 0.346559, -0.143651, 0.07003
12, 0.333989, -0.14006, 0.0682344
12, 0.343566, -0.147243, 0.07003
12, 0.341771, -0.142454, 0.0640446
12, 0.334588, -0.143651, 0.0604533
12, 0.343566, -0.146046, 0.0646431
12, 0.339975, -0.14006, 0.0610518
12, 0.338778, -0.137666, 0.0658402
12, 0.344165, -0.137067, 0.0664388
12, 0.34596, -0.142454, 0.063446
12, 0.338179, -0.14006, 0.0670373
12, 0.348355, -0.14425, 0.0598547
12, 0.339975, -0.139462, 0.0592562
12, 0.349552, -0.139462, 0.0598547
12, 0.345362, -0.14006, 0.0604533
12, 0.347756, -0.14425, 0.0682344
12, 0.338778, -0.141257, 0.0592562
12, 0.344763, -0.147841, 0.0658402
12, 0.339975, -0.14844, 0.0718257
12, 0.346559, -0.143651, 0.0658402
12, 0.348355, -0.144848, 0.0724242
12, 0.34596, -0.139462, 0.0580591
12, 0.342968, -0.141257, 0.0622489
12, 0.341172, -0.145447, 0.0586576
12, 0.344165, -0.147841, 0.0484823
12, 0.334588, -0.147243, 0.0496794
12, 0.341771, -0.14425, 0.0562635
12, 0.336384, -0.136469, 0.0580591
12, 0.344165, -0.138863, 0.063446
12, 0.338179, -0.138264, 0.0550664
12, 0.338179, -0.142454, 0.0586576
12, 0.333391, -0.141257, 0.0628475
12, 0.339376, -0.14425, 0.0628475
12, 0.330997, -0.13587, 0.0640446
12, 0.340573, -0.133476, 0.0604533
12, 0.341771, -0.137067, 0.0622489
12, 0.341172, -0.143053, 0.0586576
12, 0.332792, -0.141856, 0.0622489
12, 0.335785, -0.147243, 0.0694315
12, 0.342968, -0.146644, 0.0658402
12, 0.331595, -0.142454, 0.0610518
12, 0.338778, -0.141257, 0.0574605
12, 0.334588, -0.14006, 0.0574605
12, 0.340573, -0.145447, 0.0658402
12, 0.331595, -0.145447, 0.0640446
12, 0.337581, -0.147243, 0.0544678
12, 0.336982, -0.14006, 0.0610518
12, 0.343566, -0.136469, 0.063446
12, 0.333989, -0.13587, 0.0616504
12, 0.338179, -0.14006, 0.0610518
29, 0.340573, -0.14425, 0.0586576
12, 0.332792, -0.14425, 0.0586576
12, 0.344763, -0.150235, 0.0610518
12, 0.336384, -0.138863, 0.0520736
12, 0.339975, -0.137067, 0.0520736
12, 0.338179, -0.136469, 0.0520736
12, 0.344763, -0.142454, 0.056862
12, 0.335785, -0.139462, 0.0598547
12, 0.342369, -0.145447, 0.0598547
12, 0.337581, -0.143651, 0.0586576
12, 0.344763, -0.138863, 0.0532707
12, 0.340573, -0.138863, 0.0526722
12, 0.339376, -0.141257, 0.0532707
12, 0.337581, -0.142454, 0.0490809
12, 0.346559, -0.145447, 0.0550664
12, 0.347157, -0.146046, 0.0496794
12, 0.339975, -0.14425, 0.0442925
12, 0.346559, -0.143053, 0.050278
12, 0.346559, -0.141257, 0.0544678
12, 0.344763, -0.14425, 0.0550664
12, 0.343566, -0.146046, 0.0514751
12, 0.348355, -0.147841, 0.0508765
12, 0.342369, -0.146644, 0.056862
12, 0.343566, -0.144848, 0.0562635
12, 0.337581, -0.14006, 0.0526722
12, 0.344763, -0.140659, 0.0532707
12, 0.342968, -0.144848, 0.0562635
12, 0.335785, -0.147243, 0.0604533
12, 0.337581, -0.147243, 0.0478838
12, 0.342369, -0.149038, 0.0532707
12, 0.338179, -0.141856, 0.0514751
12, 0.341172, -0.137067, 0.0466867
12, 0.343566, -0.144848, 0.0508765
12, 0.341172, -0.145447, 0.0490809
12, 0.341172, -0.151432, 0.0586576
12, 0.337581, -0.151432, 0.063446
12, 0.341771, -0.146644, 0.0562635
12, 0.335187, -0.143053, 0.0592562
12, 0.341771, -0.138863, 0.0598547
12, 0.338179, -0.140659, 0.056862
12, 0.342369, -0.146644, 0.0574605
12, 0.342369, -0.146644, 0.0532707
12, 0.341771, -0.149038, 0.0532707
12, 0.341771, -0.144848, 0.0544678
12, 0.346559, -0.145447, 0.0532707
12, 0.339376, -0.145447, 0.0550664
12, 0.341172, -0.144848, 0.0550664
12, 0.344763, -0.150834, 0.0532707
12, 0.342968, -0.14844, 0.0508765
12, 0.338179, -0.150235, 0.0574605
12, 0.336982, -0.141856, 0.0574605
12, 0.344763, -0.138264, 0.0532707
12, 0.345362, -0.138863, 0.0514751
12, 0.343566, -0.141257, 0.050278
12, 0.343566, -0.141856, 0.0466867
12, 0.347756, -0.147841, 0.0520736
12, 0.345362, -0.14425, 0.0526722
12, 0.347756, -0.143053, 0.0490809
12, 0.342968, -0.141856, 0.0478838
12, 0.348355, -0.142454, 0.0407012
12, 0.344165, -0.146046, 0.0442925
12, 0.34596, -0.149637, 0.0454896
12, 0.345362, -0.149038, 0.0454896
12, 0.348953, -0.147243, 0.0407012
12, 0.35015, -0.141856, 0.0460881
12, 0.346559, -0.142454, 0.0454896
12, 0.347157, -0.146046, 0.0442925
12, 0.347157, -0.144848, 0.0448911
12, 0.345362, -0.149038, 0.0430954
12, 0.347756, -0.14844, 0.0448911
12, 0.347157, -0.147243, 0.0412998
12, 0.341771, -0.14425, 0.0389056
12, 0.348355, -0.143651, 0.0389056
12, 0.343566, -0.14844, 0.0484823
12, 0.347157, -0.151432, 0.0424969
12, 0.339975, -0.153827, 0.0430954
12, 0.345362, -0.157418, 0.0508765
12, 0.346559, -0.150235, 0.0526722
12, 0.342968, -0.14844, 0.0484823
12, 0.339975, -0.146644, 0.0484823
12, 0.340573, -0.147243, 0.0454896
12, 0.342968, -0.147243, 0.0538693
12, 0.337581, -0.146046, 0.0538693
12, 0.337581, -0.146644, 0.0514751
12, 0.340573, -0.142454, 0.0478838
18, 0.345362, -0.143053, 0.050278
24, 0.339376, -0.140659, 0.0526722
12, 0.346559, -0.144848, 0.0544678
12, 0.344165, -0.147841, 0.0538693
12, 0.343566, -0.146644, 0.0520736
12, 0.342369, -0.141856, 0.0514751
12, 0.343566, -0.141257, 0.0484823
12, 0.339376, -0.134673, 0.043694
12, 0.344165, -0.136469, 0.0490809
12, 0.338179, -0.143053, 0.0550664
12, 0.344165, -0.142454, 0.0508765
12, 0.343566, -0.145447, 0.0544678
12, 0.340573, -0.142454, 0.050278
12, 0.345362, -0.138264, 0.0532707
12, 0.343566, -0.136469, 0.0538693
12, 0.344165, -0.137067, 0.0556649
12, 0.339975, -0.143053, 0.0514751
12, 0.344763, -0.146046, 0.0538693
12, 0.339975, -0.145447, 0.0520736
12, 0.338179, -0.138863, 0.0508765
12, 0.339376, -0.13587, 0.0544678
12, 0.34596, -0.139462, 0.0598547
12, 0.338179, -0.141257, 0.0538693
12, 0.338778, -0.143053, 0.0496794
12, 0.335785, -0.142454, 0.0526722
12, 0.341771, -0.145447, 0.0538693
12, 0.341172, -0.144848, 0.0562635
12, 0.336384, -0.14425, 0.0514751
12, 0.344165, -0.145447, 0.050278
12, 0.34596, -0.149038, 0.0490809
12, 0.343566, -0.146644, 0.0460881
12, 0.342968, -0.146644, 0.0430954
12, 0.348355, -0.150235, 0.0472852
12, 0.342968, -0.143651, 0.0478838
12, 0.347756, -0.141856, 0.0556649
12, 0.338778, -0.142454, 0.0550664
12, 0.345362, -0.143651, 0.0586576
12, 0.344763, -0.147841, 0.0616504
12, 0.349552, -0.14844, 0.0604533
12, 0.340573, -0.141257, 0.0550664
12, 0.34596, -0.141257, 0.0532707
12, 0.347157, -0.143053, 0.0580591
12, 0.342968, -0.146046, 0.0550664
12, 0.344763, -0.146046, 0.0520736
12, 0.344763, -0.146046, 0.0574605
12, 0.34596, -0.143651, 0.0544678
12, 0.344165, -0.138264, 0.0556649
12, 0.349552, -0.142454, 0.0598547
12, 0.339975, -0.138863, 0.056862
12, 0.348953, -0.149038, 0.0586576
12, 0.341172, -0.146046, 0.0532707
12, 0.344165, -0.146644, 0.0520736
12, 0.342369, -0.147841, 0.0556649
12, 0.339975, -0.14425, 0.0532707
12, 0.341771, -0.143053, 0.0598547
12, 0.347157, -0.146644, 0.0610518
12, 0.339376, -0.146046, 0.0562635
12, 0.337581, -0.146046, 0.0532707
12, 0.342968, -0.150235, 0.0562635
12, 0.339975, -0.14425, 0.056862
12, 0.338179, -0.143651, 0.0616504
12, 0.335785, -0.141856, 0.0580591
12, 0.343566, -0.143651, 0.0622489
12, 0.335785, -0.146046, 0.0640446
12, 0.344763, -0.147243, 0.0652417
12, 0.335785, -0.142454, 0.063446
12, 0.340573, -0.141257, 0.0562635
12, 0.338179, -0.138863, 0.0652417
12, 0.341771, -0.141257, 0.063446
12, 0.339376, -0.143053, 0.0562635
12, 0.346559, -0.146046, 0.0628475
12, 0.342369, -0.14425, 0.0574605
12, 0.345362, -0.142454, 0.0586576
12, 0.351946, -0.14425, 0.0598547
12, 0.342968, -0.137067, 0.0586576
12, 0.343566, -0.142454, 0.0640446
12, 0.339975, -0.143651, 0.0562635
12, 0.339975, -0.146644, 0.0604533
12, 0.337581, -0.149038, 0.0670373
13, 0.341172, -0.147841, 0.063446
12, 0.341172, -0.141856, 0.0652417
12, 0.335785, -0.139462, 0.063446
12, 0.343566, -0.14006, 0.0610518
13, 0.338179, -0.143651, 0.0616504
12, 0.340573, -0.146046, 0.0610518
12, 0.338778, -0.14425, 0.063446
18, 0.345362, -0.146644, 0.0622489
23, 0.338179, -0.143053, 0.0616504
12, 0.339376, -0.140659, 0.0628475
12, 0.336982, -0.142454, 0.0682344
12, 0.340573, -0.143651, 0.0604533
12, 0.339975, -0.144848, 0.0658402
12, 0.336982, -0.14425, 0.063446
12, 0.341771, -0.141856, 0.0598547
12, 0.34596, -0.141257, 0.0586576
12, 0.340573, -0.138264, 0.0538693
12, 0.342369, -0.140659, 0.0574605
12, 0.346559, -0.146046, 0.0610518
12, 0.334588, -0.143053, 0.0562635
12, 0.342369, -0.144848, 0.0598547
12, 0.338179, -0.14006, 0.0550664
12, 0.344763, -0.137067, 0.0586576
12, 0.339376, -0.140659, 0.0580591
12, 0.34596, -0.142454, 0.0526722
12, 0.339975, -0.145447, 0.063446
12, 0.345362, -0.147243, 0.0598547
12, 0.341771, -0.144848, 0.0628475
12, 0.339975, -0.142454, 0.0598547
12, 0.342968, -0.13587, 0.0574605
12, 0.344763, -0.14425, 0.0694315
12, 0.337581, -0.144848, 0.0616504
12, 0.332792, -0.14425, 0.0580591
12, 0.341771, -0.14844, 0.0652417
12, 0.332792, -0.142454, 0.0598547
12, 0.343566, -0.141856, 0.0646431
12, 0.337581, -0.137067, 0.0562635
12, 0.340573, -0.141856, 0.0592562
12, 0.334588, -0.145447, 0.0652417
12, 0.333391, -0.14844, 0.0622489
12, 0.328602, -0.143053, 0.0598547
12, 0.339975, -0.14425, 0.0646431
12, 0.332792, -0.137067, 0.0658402
12, 0.333989, -0.132279, 0.0718257
12, 0.338778, -0.136469, 0.07003
12, 0.333989, -0.141856, 0.0610518
12, 0.334588, -0.143053, 0.063446
12, 0.333989, -0.141856, 0.0640446
12, 0.341771, -0.141257, 0.0658402
12, 0.333989, -0.136469, 0.0592562
13, 0.344165, -0.144848, 0.0640446
12, 0.339376, -0.143053, 0.0616504
12, 0.342968, -0.143053, 0.0556649
12, 0.337581, -0.138863, 0.0574605
12, 0.342369, -0.14006, 0.0604533
12, 0.339975, -0.134075, 0.0586576
12, 0.348355, -0.141257, 0.0592562
12, 0.339376, -0.14006, 0.0490809
12, 0.338778, -0.14006, 0.0508765
12, 0.348953, -0.14844, 0.0604533
12, 0.339376, -0.147243, 0.0556649
12, 0.342968, -0.145447, 0.0610518
12, 0.336982, -0.139462, 0.0538693
12, 0.341172, -0.140659, 0.050278
12, 0.336982, -0.143053, 0.0538693
12, 0.341771, -0.144848, 0.0454896
12, 0.334588, -0.141257, 0.0454896
12, 0.349552, -0.147841, 0.0508765
12, 0.340573, -0.146644, 0.0478838
12, 0.341771, -0.143053, 0.0460881
12, 0.338778, -0.144848, 0.0454896
12, 0.345362, -0.150834, 0.0532707
12, 0.339975, -0.150235, 0.0484823
12, 0.336982, -0.149038, 0.0460881
12, 0.351347, -0.150235, 0.0550664
12, 0.344165, -0.141257, 0.0538693
12, 0.346559, -0.143651, 0.0586576
12, 0.344165, -0.146046, 0.0538693
12, 0.347756, -0.147841, 0.050278
12, 0.343566, -0.145447, 0.0526722
12, 0.344763, -0.146644, 0.0550664
12, 0.334588, -0.142454, 0.0556649
12, 0.349552, -0.14425, 0.0622489
12, 0.339975, -0.142454, 0.0520736
12, 0.341172, -0.145447, 0.0550664
12, 0.336982, -0.144848, 0.0508765
12, 0.339376, -0.145447, 0.0538693
12, 0.339376, -0.143651, 0.0562635
12, 0.336384, -0.143053, 0.0520736
12, 0.341771, -0.141257, 0.056862
12, 0.342369, -0.141856, 0.0586576
12, 0.338179, -0.14425, 0.0640446
12, 0.335187, -0.146644, 0.0592562
30, 0.341771, -0.147243, 0.0508765
12, 0.336384, -0.14425, 0.056862
12, 0.340573, -0.146046, 0.0586576
12, 0.336982, -0.136469, 0.0508765
12, 0.344165, -0.141856, 0.0628475
12, 0.335187, -0.141856, 0.0556649
12, 0.337581, -0.143651, 0.0496794
12, 0.341771, -0.14844, 0.0520736
12, 0.341771, -0.143053, 0.043694
12, 0.335785, -0.141856, 0.0490809
12, 0.339975, -0.140659, 0.0508765
12, 0.340573, -0.138264, 0.0466867
12, 0.334588, -0.143053, 0.0478838
12, 0.339376, -0.14425, 0.0442925
12, 0.339975, -0.143053, 0.0460881
12, 0.34596, -0.146644, 0.0454896
