0, -0, 0, 0
0, -0, 0, 0
0, -0, 0, 0
0, -0, 0, 0
0, -0, 0, 0
10006, -0, 0, 0
10016, 0.000203506, -0.000101753, 0.000897821
10027, 0.000427363, -0.000213681, 0.00183275
10037, 0.000612913, -0.000315434, 0.0026767
10047, 0.000780506, -0.000423173, 0.0035027
10057, 0.000966055, -0.000518941, 0.00430475
10067, 0.00117555, -0.000602737, 0.00508885
10077, 0.00139102, -0.000662592, 0.00591485
10087, 0.00157657, -0.000728432, 0.00669894
10097, 0.00174417, -0.000812229, 0.00747107
10107, 0.00191176, -0.000913982, 0.00824918
10117, 0.00207935, -0.00101573, 0.00900335
10127, 0.00225293, -0.00112347, 0.00975752
10137, 0.00241454, -0.00121326, 0.0104818
10147, 0.00258213, -0.00130902, 0.0112359
10157, 0.00274374, -0.00139282, 0.0120021
10167, 0.00291732, -0.00148859, 0.0127323
10177, 0.00310886, -0.00156041, 0.0134805
10187, 0.00330039, -0.0016083, 0.0142227
10198, 0.00351766, -0.00163463, 0.015072
10208, 0.00369124, -0.0016466, 0.0158441
10218, 0.00384686, -0.00167055, 0.0166282
10228, 0.0039965, -0.00172441, 0.0174303
10238, 0.00415212, -0.00177828, 0.0182503
10248, 0.00430176, -0.00183215, 0.0190583
10258, 0.00448731, -0.00189201, 0.0198245
10268, 0.00468483, -0.0019758, 0.0206026
10278, 0.00488235, -0.00208953, 0.0213209
10288, 0.00509184, -0.00217333, 0.0220511
10298, 0.00527141, -0.00226311, 0.0227634
10308, 0.00546893, -0.00234092, 0.0235115
10318, 0.00565448, -0.00241873, 0.0242657
10328, 0.00584601, -0.00248457, 0.02499
10338, 0.00604952, -0.0025564, 0.0257381
10348, 0.00624105, -0.00262822, 0.0264863
10358, 0.00640266, -0.00271202, 0.0272465
10368, 0.00657025, -0.00278983, 0.0280366
10378, 0.00674383, -0.00289757, 0.0288326
10388, 0.00690544, -0.00298136, 0.0296287
10398, 0.00704909, -0.00305918, 0.0304188
10408, 0.00718676, -0.00312502, 0.031149
10418, 0.00732442, -0.00319086, 0.0319092
10428, 0.00744413, -0.00328662, 0.0326514
10438, 0.0075818, -0.00341232, 0.0334295
10448, 0.00770151, -0.00355597, 0.0342315
10458, 0.00779728, -0.00371758, 0.0350455
10468, 0.00789903, -0.00386721, 0.0358596
10478, 0.00801275, -0.00398692, 0.0366556
10488, 0.00815042, -0.00407671, 0.0374517
