currentMillis	ax	ay	az
20846	 0.5925619	 -0.03890558	 0.13048333
20858	 0.6153067	 -0.11073127	 0.12808913
20869	 0.60812414	 -0.13826445	 0.15382667
20879	 0.5991459	 -0.14065863	 0.17776857
20889	 0.5668244	 -0.1364688	 0.19811918
20899	 0.543481	 -0.108337075	 0.21009013
20909	 0.5380941	 -0.09636613	 0.20111191
20919	 0.5841822	 -0.10654143	 0.17717002
20929	 0.65481085	 -0.1250964	 0.13407461
20939	 0.81462294	 -0.09696467	 0.024540443
20950	 1.1420283	 -0.0796068	 -0.17118455
20960	 1.7609264	 -0.10594288	 -0.5446781
20970	 2.3277507	 -0.0011970947	 -0.7110743
20980	 2.975379	 -0.041299768	 -0.79786366
20990	 2.9574225	 0.06284747	 -0.099358864
21000	 2.8425014	 0.14185573	 0.73741037
21010	 3.3967564	 -0.28610563	 1.3509214
21020	 3.6900446	 -0.17896566	 1.6747355
21030	 3.4476328	 -0.07900825	 2.2894437
21040	 3.9893181	 -0.20530175	 2.7341645
21050	 2.9071445	 0.083198085	 4.3340816
21060	 1.3664837	 2.0625942	 5.447978
21070	 2.6078708	 1.9692209	 6.07346
21080	 4.1359625	 1.6094939	 6.408048
21090	 5.2887645	 1.6382241	 6.3176675
21100	 5.9447722	 1.5640043	 5.200778
21110	 6.209929	 1.540661	 4.024034
21120	 6.25482	 1.6154794	 2.9346778
21130	 6.282952	 1.5939317	 1.9039792
21140	 6.2344694	 1.5328798	 1.1067141
21150	 6.1075773	 1.4712294	 0.66259193
21160	 5.862173	 1.3874328	 0.69910336
21170	 5.5227966	 1.2563509	 1.1228749
21180	 5.112193	 1.0971373	 1.762722
21190	 4.5944495	 0.97204095	 2.4923513
21200	 3.9875226	 0.839762	 3.1441693
21210	 3.2764482	 0.688928	 3.701417
21220	 2.4839716	 0.48183063	 3.9875226
21230	 1.648998	 0.24720006	 3.827112
21240	 0.84874016	 -0.016160779	 3.3093684
21250	 0.12868768	 -0.2765289	 2.652762
21260	 -0.48542193	 -0.50696963	 2.0440392
21270	 -0.94750047	 -0.7272351	 1.3221911
21280	 -1.3156071	 -0.92296004	 0.40641367
21291	 -1.6663558	 -1.1575906	 -0.3627197
21301	 -1.9853816	 -1.2916652	 -0.5949561
21311	 -2.2714872	 -1.28149	 -0.19273226
21321	 -2.5348482	 -1.1713572	 0.42556718
21331	 -2.7622962	 -0.96485835	 1.0283043
21341	 -3.0926943	 -0.74579	 1.926724
21351	 -3.543999	 -0.48422483	 2.734763
21361	 -4.001888	 -0.046088148	 3.3410914
21371	 -4.6004353	 0.48302773	 3.80317
21381	 -5.125361	 0.9026094	 4.159904
21391	 -5.5850453	 1.1198821	 4.44182
21401	 -5.945371	 1.1522037	 4.3975277
21411	 -6.288937	 1.0594288	 4.1658897
21421	 -6.6875696	 0.891237	 3.909113
21431	 -7.188554	 0.682344	 3.5493858
21441	 -7.768546	 0.398034	 2.9047503
21451	 -8.428744	 0.032920104	 1.9656296
21462	 -9.207454	 -0.38726014	 1.1138966
21472	 -10.063376	 -0.8164186	 0.40641367
21482	 -10.690056	 -1.1174879	 -0.43933377
21492	 -11.131186	 -1.1073127	 -1.9392935
21502	 -11.399933	 -0.8888428	 -3.7259574
21512	 -11.103054	 -0.42796138	 -4.7638383
21522	 -10.6451645	 1.1198821	 -5.984277
21532	 -9.319981	 1.3233882	 -6.5714517
21542	 -7.0131793	 0.09816177	 -4.6950054
21552	 -3.7253587	 -1.8112043	 -7.167006
21562	 -3.4159098	 -1.326381	 -5.8543916
21572	 -4.6225815	 -0.5207362	 -3.0214672
21582	 -4.465762	 -1.5945302	 -1.2306134
21592	 -4.253876	 -3.3063757	 0.38486597
21602	 -4.05037	 -2.477986	 1.5759752
21612	 -3.492524	 -0.81701714	 2.4606283
21622	 -2.7628946	 -0.51295507	 2.8239465
21632	 -2.0308712	 -1.2330076	 2.3409188
21642	 -1.5071423	 -1.1671674	 2.0578058
21652	 -1.1671674	 -0.2364262	 2.4019706
21662	 -0.8768719	 0.32920104	 2.7868366
21672	 -0.58178806	 0.17537437	 2.8305304
21682	 -0.34895313	 -0.07541697	 2.601287
21692	 -0.14125718	 -0.13407461	 2.351094
21702	 0.17956421	 -0.8888428	 2.6264257
21712	 0.024540443	 -0.7433958	 3.08611
21722	 0.1819584	 -0.32082137	 2.5396364
21732	 0.3525444	 -0.20230901	 2.0572073
21742	 0.4171875	 -0.15083393	 1.6519908
21752	 0.5147507	 -0.18435259	 1.2731103
21762	 0.5608389	 -0.12449785	 1.0145378
21772	 0.6063285	 -0.11312545	 0.80205345
21782	 0.64283985	 -0.12988478	 0.62907326
21792	 0.6530152	 -0.14065863	 0.5243275
21805	 0.6775556	 -0.1933308	 0.3740921
21815	 0.657205	 -0.15143248	 0.37828195
21825	 0.6530152	 -0.09457049	 0.35852987
21835	 0.6607963	 -0.06165038	 0.3130403
21846	 0.6584021	 -0.037109938	 0.2765289
21856	 0.65361375	 -0.02992737	 0.24360877
21866	 0.65660644	 -0.026336085	 0.21787125
21876	 0.64104426	 -0.020949159	 0.22086398
21886	 0.6356573	 -0.03172301	 0.20769593
21896	 0.632066	 -0.044891052	 0.20530175
21906	 0.6344602	 -0.05027798	 0.18315549
21916	 0.63625586	 -0.05925619	 0.16879036
21926	 0.63625586	 -0.057460546	 0.15203103
21936	 0.63266456	 -0.05267217	 0.14065863
21946	 0.6272776	 -0.049679432	 0.13886298
21956	 0.6272776	 -0.041299768	 0.14125718
21966	 0.6153067	 -0.034715746	 0.14724265
21976	 0.60692704	 -0.033518653	 0.15382667
21986	 0.5961532	 -0.03890558	 0.16100924
21996	 0.59794885	 -0.04788379	 0.15262958
22006	 0.60812414	 -0.06284747	 0.13886298
22016	 0.613511	 -0.06105183	 0.12808913
22026	 0.6194965	 -0.06284747	 0.12150512
22036	 0.6470297	 -0.07900825	 0.099957414
22046	 0.64104426	 -0.037708484	 0.10055596
22056	 0.6619934	 -0.03591284	 0.10295015
22066	 0.66019773	 -0.107738525	 0.11851238
22076	 0.6703731	 -0.058657642	 0.08080389
22086	 0.63984716	 -0.06763585	 0.08020534
22096	 0.64104426	 -0.11492109	 0.10414724
22106	 0.6296718	 -0.11911093	 0.11851238
22116	 0.59076625	 -0.091577746	 0.14125718
22126	 0.5823866	 -0.049080886	 0.15262958
22136	 0.59675175	 -0.07481842	 0.17178309
22146	 0.61051834	 -0.06584021	 0.16879036
22156	 0.63984716	 -0.07781116	 0.14006008
22166	 0.73741037	 -0.07661406	 0.08619082
22176	 0.84993726	 -0.06165038	 0.0035912842
22187	 1.1073127	 -0.028131727	 -0.15143248
22197	 1.4413021	 -0.051475074	 -0.34356618
22207	 1.8501099	 -0.037109938	 -0.51295507
22217	 2.4157372	 0.044292506	 -0.6554094
22227	 2.873626	 0.06703731	 -0.6446355
22237	 2.539038	 0.031124463	 0.083796635
22247	 2.4851687	 -0.18076131	 0.7781116
22257	 2.8119755	 -0.3513473	 1.1833282
22267	 3.1357896	 -0.34596038	 1.402995
22277	 3.1770895	 -0.19991483	 1.9728122
22287	 3.9150984	 -0.8349736	 3.2519078
22297	 2.88021	 -1.1773427	 4.4597764
22307	 1.5185146	 0.28251436	 5.285772
22317	 2.6126592	 0.34416473	 5.736478
22327	 3.6840591	 0.81163025	 5.757427
22337	 4.481324	 1.6334357	 4.5076604
22347	 5.0230093	 2.3091958	 2.8161654
22358	 5.2905602	 2.8796115	 1.5598145
22368	 5.43481	 3.272857	 0.76733774
22378	 5.535366	 3.2764482	 0.33937636
22388	 5.5479355	 3.0184743	 0.2717405
22398	 5.4294233	 2.5635784	 0.5255246
22408	 5.1588798	 1.9919657	 1.061823
22418	 4.79616	 1.3598996	 1.7501525
22428	 4.347848	 0.7445929	 2.4121459
22438	 3.827112	 0.18375404	 2.893378
22448	 3.2429297	 -0.35972697	 3.1256144
22458	 2.6030824	 -0.9038065	 3.1136434
22468	 1.9357022	 -1.4341195	 2.807187
22478	 1.3102202	 -1.8842272	 2.1679385
22488	 0.78828686	 -2.2008586	 1.2784972
22498	 0.39145	 -2.3139842	 0.26096666
22508	 0.092176296	 -2.1888878	 -0.5243275
22518	 -0.20410465	 -1.8453215	 -0.7481842
22528	 -0.5219333	 -1.4000022	 -0.44711488
22538	 -0.8415576	 -0.98580754	 0.014365137
22548	 -1.1599848	 -0.6380515	 0.29987222
22558	 -1.4766164	 -0.38965434	 0.39085144
22568	 -1.8124014	 -0.3136388	 0.49978706
22578	 -2.1691356	 -0.3740921	 1.0175306
22588	 -2.5653741	 -0.6200951	 1.9787976
22598	 -3.014883	 -0.93313533	 2.7503252
22608	 -3.4476328	 -1.2288177	 3.0819204
22618	 -3.8827767	 -1.440105	 3.2082138
22628	 -4.2622557	 -1.5490406	 3.1968415
22638	 -4.575296	 -1.6005156	 3.196243
22648	 -4.8236933	 -1.5544275	 3.3003902
22658	 -5.01463	 -1.4832004	 3.3776028
22668	 -5.1385293	 -1.4658425	 3.1477606
22678	 -5.2175374	 -1.5125293	 2.5001323
22688	 -5.240282	 -1.6070997	 1.5813621
22699	 -5.2546473	 -1.6160779	 0.89422977
22712	 -5.324079	 -1.3886299	 0.15382667
22722	 -5.382138	 -1.2114599	 -0.5219333
22732	 -5.46773	 -1.073794	 -1.1342473
22742	 -5.6071916	 -0.95109177	 -1.0863634
22752	 -5.759223	 -0.85711986	 -0.57460546
22762	 -5.8472095	 -0.7583595	 -0.30885044
22772	 -5.822669	 -0.6847382	 -0.46387422
22782	 -5.703558	 -0.5835837	 -0.92056584
22792	 -5.202574	 -0.21787125	 -2.6868792
22802	 -5.3599916	 0.091577746	 -3.195046
22812	 -5.505439	 0.5446781	 -3.9270692
22822	 -5.893297	 0.3561357	 -4.8434453
22832	 -4.500478	 -0.08798646	 -4.6423335
22842	 -2.6761053	 -0.16160779	 -3.8839738
22852	 -1.9644325	 0.2549812	 -2.3253565
22862	 -1.787861	 0.33578506	 -1.6166764
22872	 -1.787861	 -0.35912842	 -1.1354444
22882	 -1.8321534	 -0.86370385	 0.36631098
22892	 -1.8710591	 -0.316033	 1.566997
22902	 -1.7417729	 0.4560931	 2.4546428
22912	 -1.1923064	 0.35314295	 2.728179
22922	 -0.8050462	 -0.028131727	 2.48457
22932	 -0.48302773	 -0.0796068	 2.029674
22942	 -0.2615652	 0.048482336	 1.7046629
22952	 -0.12569495	 0.092176296	 1.5304856
22962	 0.0029927369	 -0.07242423	 1.5197117
22972	 0.12150512	 -0.26575503	 1.498164
22982	 0.22146253	 -0.36631098	 1.3682793
22992	 0.44172797	 -1.1432254	 1.7914523
23002	 0.24720006	 -0.8804632	 2.27448
23012	 0.27473325	 -0.22684945	 2.218815
23022	 0.37888047	 0.023941895	 1.8848257
23032	 0.41120204	 0.082599536	 1.573581
23042	 0.46686694	 0.09397194	 1.2790958
23052	 0.48242918	 0.11911093	 1.0594288
23062	 0.50577253	 0.10953417	 0.86968935
23072	 0.52791876	 0.08619082	 0.70568734
23083	 0.54527664	 0.07242423	 0.5865764
23093	 0.5632331	 0.053869262	 0.47345096
23103	 0.5913648	 0.044292506	 0.36092407
23113	 0.6165038	 0.04010267	 0.26575503
23123	 0.6284747	 0.046088148	 0.2059003
23133	 0.6368544	 0.04369396	 0.16460052
23143	 0.63027036	 0.041898318	 0.14365137
23153	 0.6284747	 0.037109938	 0.1238993
23163	 0.6272776	 0.030525915	 0.09816177
23173	 0.6212922	 0.029328821	 0.09576758
23183	 0.6015401	 0.030525915	 0.11312545
23193	 0.5913648	 0.037708484	 0.1262935
23203	 0.5835837	 0.054467812	 0.14365137
23213	 0.57340837	 0.064643115	 0.15083393
23223	 0.5716127	 0.06943149	 0.13587025
23233	 0.5716127	 0.07661406	 0.11192836
23243	 0.57221127	 0.07122713	 0.101154506
23254	 0.5692186	 0.06643876	 0.10055596
23264	 0.5680215	 0.05267217	 0.10414724
23274	 0.56862	 0.055664904	 0.1023516
23284	 0.562036	 0.06105183	 0.10295015
23294	 0.562036	 0.058059096	 0.09756322
23304	 0.5584447	 0.055664904	 0.099957414
23314	 0.5542549	 0.05925619	 0.108337075
23324	 0.5518607	 0.06284747	 0.108935624
23334	 0.5506636	 0.064044565	 0.107738525
23344	 0.5422839	 0.065241665	 0.10295015
23354	 0.5422839	 0.06284747	 0.09756322
23364	 0.53988975	 0.06165038	 0.09576758
23374	 0.52492607	 0.0682344	 0.11073127
23384	 0.50696963	 0.07781116	 0.13287751
23394	 0.5003856	 0.07122713	 0.13706735
23404	 0.4967943	 0.06584021	 0.14963683
23414	 0.4902103	 0.065241665	 0.14724265
23424	 0.5087653	 0.062248927	 0.13347606
23434	 0.5255246	 0.060453285	 0.107738525
23444	 0.5578461	 0.041898318	 0.0909792
23454	 0.54407954	 0.05506636	 0.09397194
23464	 0.52672166	 0.041898318	 0.09816177
23474	 0.5231304	 0.032321557	 0.089782104
23484	 0.5219333	 -0.0041898317	 0.0784097
23494	 0.53031296	 -0.021547705	 0.07541697
23504	 0.57221127	 0.015562232	 0.06584021
23514	 0.58178806	 0.016759327	 0.056862
23524	 0.57221127	 0.04010267	 0.037708484
23534	 0.5853793	 0.0682344	 0.044292506
23544	 0.632066	 0.056263454	 0.05925619
23554	 0.6392486	 0.03172301	 0.044292506
23564	 0.65780354	 0.04070122	 0.022146253
23574	 0.7014975	 -0.016160779	 0.0035912842
23584	 0.82180554	 -0.07122713	 -0.06105183
23595	 1.0121436	 -0.11551964	 -0.1490383
23608	 1.3982067	 -0.21547705	 -0.26096666
23618	 1.4011993	 -0.12090657	 -0.18375404
23628	 1.548442	 -0.073621325	 -0.14843975
23638	 1.4257399	 -0.0047883787	 0.20051336
23648	 1.3676808	 0.13706735	 0.48063353
23658	 1.4173602	 0.056862	 0.7924767
23668	 1.7435685	 -0.33578506	 1.1276633
23678	 2.1092808	 -0.8074404	 1.3748633
23688	 2.445066	 -1.9033806	 1.7806784
23698	 1.5400624	 -2.194873	 2.7748656
23708	 1.535274	 -2.0943172	 3.4835458
23718	 1.9099647	 -1.6094939	 3.5392106
23728	 2.2661004	 -0.67576	 3.3728144
23738	 2.4731977	 0.34596038	 3.0962856
23748	 2.685682	 1.2425843	 2.5246727
23758	 2.862852	 1.945279	 1.8118029
23768	 2.9891455	 2.3876054	 1.225825
23778	 3.0262556	 2.567768	 0.8385649
23788	 2.9580212	 2.520483	 0.58837205
23798	 2.8125741	 2.2726843	 0.35074875
23808	 2.610265	 1.7782842	 0.07601552
23818	 2.369649	 0.9409165	 -0.15083393
23828	 2.1200547	 -0.17417729	 -0.21966688
23838	 1.7962407	 -1.3503228	 -0.117913835
23848	 1.4867916	 -2.3343349	 0.041299768
23858	 1.2078686	 -2.9412618	 0.19991483
23868	 0.966654	 -3.151352	 0.2819158
23878	 0.74279726	 -3.0292482	 0.2627623
23888	 0.5458752	 -2.6886747	 0.22984219
23898	 0.38067612	 -2.2595162	 0.22565235
23908	 0.24181314	 -1.8357447	 0.2729376
23918	 0.10654143	 -1.471828	 0.37888047
23928	 -0.028131727	 -1.2000874	 0.5422839
23938	 -0.18315549	 -1.010348	 0.71586263
23948	 -0.3537415	 -0.88345593	 0.8301852
23958	 -0.54288244	 -0.7846956	 0.91936874
23968	 -0.7308263	 -0.6751614	 1.0277058
23979	 -0.91817164	 -0.54767084	 1.0713998
23989	 -1.0983344	 -0.42437008	 0.96725255
23999	 -1.2778987	 -0.2980766	 0.86849225
24009	 -1.4371122	 -0.19632354	 0.7086801
24019	 -1.5711869	 -0.14424992	 0.44292507
24029	 -1.6920934	 -0.13467316	 0.11432255
24039	 -1.7842697	 -0.18914098	 -0.20649885
24049	 -1.8495114	 -0.23702475	 -0.4309541
24059	 -1.9129574	 -0.28849983	 -0.43394685
24069	 -1.99017	 -0.30645624	 -0.19093661
24079	 -2.0691783	 -0.31004754	 0.1262935
24089	 -2.1505806	 -0.2920911	 0.4195817
24099	 -2.2122312	 -0.24121459	 0.5656273
24109	 -2.2607133	 -0.15203103	 0.5482694
24119	 -2.2882466	 -0.035314295	 0.29089403
24129	 -2.2936335	 0.0682344	 -0.17717002
24139	 -2.299619	 0.1580165	 -0.62787616
24150	 -2.3175755	 0.23582767	 -0.8188128
24160	 -2.3439114	 0.3130403	 -0.688928
24170	 -2.352291	 0.38307032	 -0.42556718
24180	 -2.3295465	 0.44112942	 -0.29089403
24190	 -2.273283	 0.47464806	 -0.36212116
24200	 -2.197866	 0.49619576	 -0.4944001
24210	 -2.1110766	 0.52672166	 -0.5219333
24220	 -1.8465186	 0.29089403	 -1.2904681
24230	 -2.0171046	 0.20949158	 -1.2802929
24240	 -1.9309138	 0.11911093	 -1.5364711
24250	 -2.0177033	 0.0053869262	 -1.7154368
24260	 -1.8213797	 0.14065863	 -1.6418154
24270	 -1.2832855	 0.37708485	 -0.9409165
24280	 -0.54407954	 0.63745296	 -0.58059096
24290	 -0.23403202	 0.5560505	 -1.0025668
24300	 -0.3118432	 0.3333909	 -1.1486124
24310	 -0.5015827	 0.6793513	 0.35912842
24320	 -0.41778606	 1.0755897	 1.4257399
24330	 -0.18614823	 0.966654	 1.496967
24340	 0.019752063	 0.76135224	 1.061823
24350	 0.13347606	 0.49200594	 0.82419974
24360	 0.16280489	 0.17118455	 0.9516903
24370	 0.15143248	 -0.101154506	 1.0295014
24380	 0.18734533	 -0.28371146	 0.8373678
24390	 0.2501928	 -0.32321557	 0.54886794
24400	 0.28610563	 -0.3321938	 0.42556718
24410	 0.2729376	 -0.32261702	 0.47464806
24420	 0.2765289	 -0.27712744	 0.4944001
24430	 0.29628095	 -0.18495114	 0.42317298
24440	 0.3286025	 -0.047285244	 0.3118432
24450	 0.3513473	 0.058059096	 0.16220634
24460	 0.38307032	 0.14424992	 0.060453285
24470	 0.3992311	 0.20949158	 -0.035314295
24480	 0.42437008	 0.24121459	 -0.14006008
24491	 0.42915845	 0.2160756	 -0.15741795
24501	 0.42377153	 0.1580165	 -0.13587025
24513	 0.42437008	 0.13946153	 -0.053869262
24523	 0.40641367	 0.13706735	 0.0035912842
24534	 0.40581512	 0.060453285	 0.0
24544	 0.3878587	 -0.044891052	 0.10953417
24554	 0.35673425	 -0.053869262	 0.25617826
24564	 0.34476328	 0.016160779	 0.2567768
24574	 0.3525444	 0.08080389	 0.170586
24584	 0.3866616	 0.092176296	 0.014365137
24594	 0.38726014	 0.1568194	 0.46387422
24604	 0.30885044	 0.15502377	 0.7565639
24614	 0.2944853	 0.08559228	 0.5787953
24624	 0.341172	 0.016160779	 0.4082093
24634	 0.3537415	 0.055664904	 0.29388675
24644	 0.35912842	 -0.01376659	 0.3136388
24654	 0.26994488	 0.04369396	 0.44891053
24664	 0.2753318	 0.0113724	 0.34895313
24674	 0.29867515	 0.014963685	 0.2795216
24684	 0.29927367	 0.023941895	 0.22146253
24694	 0.30645624	 0.01376659	 0.1933308
24704	 0.28610563	 0.03830703	 0.19632354
24714	 0.26814923	 0.054467812	 0.19871773
24724	 0.26874778	 0.053270716	 0.18315549
24734	 0.2753318	 0.05207362	 0.15741795
24744	 0.2717405	 0.062248927	 0.16160779
24754	 0.2741347	 0.056862	 0.15981215
24764	 0.27233905	 0.06165038	 0.15322812
24774	 0.27473325	 0.0682344	 0.1490383
24784	 0.2717405	 0.0682344	 0.14544702
24794	 0.26515648	 0.07062859	 0.1478412
24804	 0.26216376	 0.065241665	 0.1466441
24814	 0.26575503	 0.050876528	 0.13168041
24824	 0.28251436	 -0.0029927369	 0.12330076
24834	 0.2717405	 0.08140244	 0.0682344
24844	 0.28610563	 -0.20350611	 0.12449785
24854	 0.27114195	 -0.1238993	 0.11611819
24864	 0.2567768	 -0.092774846	 0.12449785
24875	 0.22684945	 -0.06105183	 0.1819584
24885	 0.23343347	 -0.07242423	 0.170586
24895	 0.22206107	 -0.008379663	 0.14424992
24905	 0.21667415	 -0.0053869262	 0.15203103
24915	 0.20829448	 0.026336085	 0.11911093
24925	 0.23044074	 0.009576757	 0.12808913
24935	 0.21846978	 0.041898318	 0.1466441
24945	 0.22146253	 0.0454896	 0.1238993
24955	 0.2148785	 0.07062859	 0.12868768
24965	 0.21009013	 0.0784097	 0.12030802
24975	 0.21547705	 0.07122713	 0.099358864
24985	 0.21787125	 0.07481842	 0.0909792
24995	 0.21667415	 0.083198085	 0.08140244
25005	 0.22684945	 0.06643876	 0.06883295
25015	 0.1933308	 0.060453285	 0.15083393
25025	 0.19093661	 0.05925619	 0.15741795
25035	 0.20949158	 0.0341172	 0.12449785
25046	 0.23343347	 0.023343347	 0.089782104
25056	 0.26395938	 0.016759327	 0.05985474
25066	 0.3172301	 0.058657642	 0.11611819
25076	 0.43993232	 0.09816177	 0.26874778
25086	 0.4955972	 0.17357874	 0.3992311
25096	 0.49380156	 0.24660152	 0.49858996
25106	 0.48302773	 0.37828195	 0.38426742
25116	 0.65481085	 0.4118006	 0.46926114
25126	 1.0953417	 0.15203103	 1.055239
25136	 1.4580613	 -0.017357873	 1.2659277
25146	 1.6962832	 -0.099358864	 1.068407
25156	 1.9560528	 -0.18315549	 0.5297144
25166	 2.1140692	 -0.27892306	 0.1238993
25176	 2.1511793	 -0.4435236	 -0.02035061
25186	 2.1769168	 -0.688928	 0.021547705
25196	 2.1655443	 -0.95707726	 0.08020534
25206	 2.122449	 -1.1881166	 0.07003004
25216	 2.0578058	 -1.3305708	 -0.024540443
25226	 1.9919657	 -1.3640895	 -0.04369396
25236	 1.901585	 -1.3054318	 0.15861505
25246	 1.7914523	 -1.1863209	 0.4560931
25256	 1.6651587	 -1.0390782	 0.6446355
25266	 1.5370697	 -0.8744777	 0.6434384
25276	 1.4006008	 -0.6973077	 0.518342
25286	 1.2611393	 -0.5171449	 0.36451533
25296	 1.1174879	 -0.3627197	 0.2603681
25306	 0.96844965	 -0.24420732	 0.2489957
25316	 0.81163025	 -0.16400197	 0.2549812
25326	 0.65361375	 -0.12210366	 0.19931628
25336	 0.50696963	 -0.099957414	 0.058059096
25346	 0.36631098	 -0.07721261	 -0.074219875
25356	 0.22206107	 -0.04070122	 -0.06943149
25366	 0.08080389	 0.017357873	 -0.0107738525
25376	 -0.06165038	 0.092774846	 -0.016759327
25387	 -0.20769593	 0.17657147	 -0.056263454
25397	 -0.36631098	 0.26096666	 0.10055596
25410	 -0.6949135	 0.40162528	 0.5716127
25420	 -0.8493387	 0.43693957	 0.5560505
25430	 -1.0043625	 0.44531924	 0.32920104
25440	 -1.1486124	 0.44053087	 -0.03591284
25450	 -1.2784972	 0.43514395	 -0.4171875
25460	 -1.2916652	 0.48841465	 -1.0534433
25470	 -1.4760178	 0.34655893	 -1.6908963
25480	 -1.9817903	 0.27473325	 -1.2515626
25490	 -2.4606283	 0.24001749	 -1.1432254
25500	 -2.8580637	 -0.0071825683	 -1.0708013
25510	 -3.6625113	 0.63984716	 -0.91817164
25520	 -3.7169793	 0.92535424	 -0.35194585
25530	 -3.9510112	 0.9247557	 0.0011970947
25540	 -3.4111214	 1.5316827	 0.68832946
25550	 -2.3977807	 1.5993186	 0.9911944
25560	 -1.6005156	 1.3491257	 0.7691334
25570	 -0.8349736	 0.94750047	 0.023343347
25580	 -0.31423736	 0.6296718	 -0.7769145
25590	 -0.058657642	 0.38546452	 -1.0474579
25600	 -0.015562232	 0.28610563	 -0.8224041
25610	 0.0023941894	 0.27593035	 -0.22804655
25620	 -0.07242423	 0.34835458	 0.30525917
25630	 -0.08738792	 0.398034	 0.63745296
25640	 0.0227448	 0.14604555	 0.9564787
25650	 -0.06943149	 0.044292506	 1.2820885
25660	 -0.0041898317	 0.02513899	 0.941515
25670	 0.08798646	 0.044891052	 0.58478075
25680	 0.13108188	 0.049080886	 0.47823936
25690	 0.1490383	 -0.0047883787	 0.3130403
25700	 0.20230901	 -0.06584021	 0.117315285
25710	 0.22445527	 -0.108337075	 0.023941895
25720	 0.22984219	 -0.12210366	 0.019153515
25730	 0.22325817	 -0.07781116	 0.019153515
25740	 0.18315549	 -0.02513899	 0.099358864
25750	 0.16460052	 0.03591284	 0.13467316
25760	 0.15562232	 0.037708484	 0.17477584
25771	 0.12689205	 0.012569495	 0.23223639
25781	 0.117913835	 -0.02513899	 0.259171
25791	 0.1250964	 0.009576757	 0.29149258
25801	 0.1376659	 0.04010267	 0.30047077
25811	 0.13706735	 0.05207362	 0.2765289
25821	 0.12868768	 0.029328821	 0.25438264
25831	 0.12449785	 0.016160779	 0.23343347
25841	 0.14125718	 -0.0023941894	 0.18135986
25851	 0.16460052	 -0.03890558	 0.1274906
25861	 0.17238164	 -0.073022775	 0.101753056
25871	 0.17597292	 -0.07541697	 0.1035487
25881	 0.17238164	 -0.083198085	 0.10295015
25891	 0.18016276	 -0.09756322	 0.082599536
25901	 0.18255694	 -0.0909792	 0.07601552
25911	 0.16879036	 -0.053869262	 0.101753056
25921	 0.16100924	 -0.014365137	 0.12449785
25931	 0.15262958	 0.0119709475	 0.1376659
25942	 0.15442522	 0.04788379	 0.13467316
25952	 0.15203103	 0.05985474	 0.1274906
25962	 0.1490383	 0.056263454	 0.11911093
25972	 0.14424992	 0.056862	 0.11132981
25982	 0.1376659	 0.06105183	 0.11132981
25992	 0.14006008	 0.03591284	 0.099957414
26002	 0.14604555	 -5.9854734E-4	 0.07541697
26012	 0.14843975	 -0.032920104	 0.054467812
26022	 0.14843975	 -0.058059096	 0.03890558
26032	 0.15262958	 -0.0796068	 0.028131727
26042	 0.15023538	 -0.08499373	 0.0341172
26052	 0.1592136	 -0.07182568	 0.034715746
26062	 0.16639617	 -0.058657642	 0.046088148
26072	 0.1568194	 -0.034715746	 0.05985474
26082	 0.15322812	 -0.02035061	 0.064643115
26092	 0.1490383	 0.0	 0.07003004
26102	 0.14724265	 0.0065840213	 0.06943149
26112	 0.13287751	 0.0113724	 0.092176296
26122	 0.12569495	 0.0107738525	 0.099957414
26132	 0.12330076	 0.010175305	 0.10594288
26142	 0.10953417	 0.0065840213	 0.1262935
26152	 0.092774846	 0.0107738525	 0.14724265
26162	 0.092176296	 0.0065840213	 0.15322812
26172	 0.09457049	 -0.01376659	 0.15562232
26182	 0.083198085	 -0.02992737	 0.1945279
26192	 0.0784097	 -0.03890558	 0.22445527
26202	 0.07541697	 -0.055664904	 0.26336083
26212	 0.082000986	 -0.07122713	 0.29029548
26222	 0.12868768	 -0.11911093	 0.28490853
26232	 0.1592136	 -0.1693889	 0.23582767
26242	 0.17896566	 -0.2501928	 0.22445527
26252	 0.2603681	 -0.31244174	 0.15203103
26262	 0.34177056	 -0.38546452	 -0.034715746
26272	 0.40162528	 -0.50696963	 -0.06883295
26283	 0.44891053	 -0.66618323	 -0.15622087
26293	 0.55485344	 -0.87387913	 0.044292506
26303	 0.79666656	 -1.0540419	 0.26575503
26315	 1.2503655	 -1.5759752	 0.35194585
26326	 1.3491257	 -1.648998	 0.62907326
26336	 1.4143674	 -1.5825592	 0.8164186
26346	 1.5161204	 -1.4245428	 0.8331779
26356	 1.6286474	 -1.1605834	 0.7050888
26366	 1.7166338	 -0.8200099	 0.5410868
26376	 1.7711017	 -0.46267712	 0.39863256
26386	 1.8052188	 -0.1568194	 0.30406207
26396	 1.8052188	 0.06165038	 0.2579739
26406	 1.7663133	 0.19692208	 0.25857246
26416	 1.6956847	 0.252587	 0.3136388
26426	 1.5933331	 0.25976956	 0.4171875
26436	 1.4730251	 0.2376233	 0.5345028
26446	 1.3305708	 0.1945279	 0.6530152
26456	 1.1785398	 0.15622087	 0.70808154
26466	 1.0133407	 0.1466441	 0.6811469
26476	 0.85711986	 0.15262958	 0.5650287
26486	 0.71586263	 0.19512644	 0.38187322
26496	 0.5835837	 0.26755068	 0.19811918
26506	 0.45190325	 0.36690953	 0.062248927
26516	 0.3286025	 0.47704226	 -0.034715746
26526	 0.21009013	 0.58059096	 -0.053270716
